policy_id,sub_sector,region,policy_year,premium_usd,had_claim,n_claims,total_loss,bi_loss,log_revenue,cyber_control_score,vendor_control_pressure,prior_incident_score,limit_mm,retention_mm,predicted_claim_probability,expected_claim_frequency,expected_claim_severity,pure_premium,technical_premium_template,premium_gap,indicated_to_current_ratio,actual_loss_ratio,simulated_VaR_95,simulated_VaR_99,risk_adjusted_technical_premium
POL-2020098,Insurance Carrier,Northeast,2023,49156138,0,0.0,0.0,0.0,8.09052487565697,0.9575000000000001,2.7450980392156863,0.0,500,23.512,0.06015,0.06011,2374339.34,142710.92,317135.39,-48839002.61,0.00645,0.0,902859.5633264845,3868526.9077000767,510561.73538500385
POL-2020099,Community Bank,Northeast,2022,145822,0,0.0,0.0,0.0,4.279440045898781,0.45050000000000007,13.414634146341465,0.6931471805599453,15,0.53,0.17681,0.17669,132978.04,23495.31,52211.8,-93610.2,0.35805,0.0,174766.84899003842,356688.1741489204,70046.20870744603
POL-2020100,Fintech-Lending,National,2022,1090969,0,0.0,0.0,0.0,5.6580875153940715,0.5710000000000001,13.478260869565215,0.0,25,1.103,0.4993,0.49896,328089.39,163703.84,363786.32,-727182.68,0.33345,0.0,813731.5623338255,1342863.1434856772,430929.4771742839
POL-2020101,Insurance Carrier,Southwest,2021,28738416,0,0.0,0.0,0.0,9.037842405330865,0.718,4.7368421052631575,0.0,50,2.499,0.07029,0.07024,1176104.81,82614.9,183588.66,-28554827.34,0.00639,0.0,374844.34708425513,2106290.7286512763,288903.1964325638
POL-2020102,Regional Bank,Southeast,2022,865166,0,0.0,0.0,0.0,6.664153885765531,0.53425,5.714285714285714,0.6931471805599453,5,0.207,0.22917,0.22902,1909782.55,437370.67,971934.81,106768.81,1.12341,0.0,2589418.744600505,4889012.394985945,1216385.4297492974
POL-2020103,Asset Manager,Midwest,2022,1221714,0,0.0,0.0,0.0,5.812935788552724,0.80425,42.41379310344828,0.0,50,1.09,0.11317,0.11309,10658433.52,1205347.2,2678549.33,1456835.33,2.19245,0.0,9818090.318940705,28892981.516680323,4123198.4058340164
POL-2020104,Regional Bank,West,2021,1239468,0,0.0,0.0,0.0,6.439190613930656,0.7885000000000001,2.5806451612903225,0.6931471805599453,15,0.467,0.15534,0.15524,834303.98,129515.24,287811.64,-951656.36,0.23221,0.0,1173916.7886321004,2465306.6915520956,411076.9745776048
POL-2020105,Asset Manager,National,2023,2208518,0,0.0,0.0,0.0,7.032359442206668,0.8777499999999999,4.0540540540540535,0.6931471805599453,15,0.143,0.09464,0.09458,3666965.53,346817.95,770706.55,-1437811.45,0.34897,0.0,2779228.113158858,8816037.103222325,1211508.4051611163
POL-2020106,Regional Bank,National,2024,218049,0,0.0,0.0,0.0,5.8630628323034575,0.6177499999999999,41.42857142857143,0.0,2,0.026,0.30475,0.30454,1794449.31,546477.06,1214393.46,996344.46,5.56936,0.0,2000000.0,3432110.1378500764,1385998.9668925037
POL-2020107,Investment Bank,West,2021,204483838,1,2.0,1044080.0,476398.0,9.426918417448228,0.58325,16.818181818181817,0.6931471805599453,250,8.018,0.29314,0.29294,9436615.24,2764318.55,6142930.11,-198340907.89,0.03004,0.00511,17315830.514770314,31297552.54938309,7707807.737469155
POL-2020108,Insurance Carrier,Southwest,2024,3526639,0,0.0,0.0,0.0,7.643770359769258,0.6737500000000001,29.666666666666668,0.0,15,0.526,0.11909,0.119,1188804.72,141472.71,314383.81,-3212255.19,0.08915,0.0,912537.9618498114,2283317.1499699173,428549.6674984959
POL-2020109,Credit Union,Southwest,2022,81289,1,1.0,19594.0,0.0,4.541164856012179,0.5615,11.153846153846153,0.0,5,0.162,0.28806,0.28787,185732.1,53465.88,118813.07,37524.07,1.46161,0.24104,311511.7173424852,658039.8395412476,151715.06197706237
POL-2020110,Insurance Carrier,Northeast,2024,30360505,0,0.0,0.0,0.0,8.645058562414134,0.79675,19.25925925925926,0.0,100,4.961,0.09985,0.09978,1041797.96,103948.66,230997.02,-30129507.98,0.00761,0.0,841777.3102869763,2296440.7813989604,345819.05906994804
POL-2020111,Broker-Dealer,Southeast,2020,496184,0,0.0,0.0,0.0,6.107913359751229,0.755,19.545454545454543,0.6931471805599453,5,0.205,0.05277,0.05274,2589232.72,136544.19,303431.54,-192752.46,0.61153,0.0,9421.470079906681,3215729.653565262,464218.0226782631
POL-2020112,Hedge Fund,Southeast,2021,557834,1,1.0,44331.0,26159.0,6.761109698640652,0.6074999999999999,5.6,0.0,2,0.052,0.25496,0.25479,896080.36,228312.43,507360.96,-50473.04,0.90952,0.07947,1426980.319826248,2000000.0,607360.96
POL-2020113,Regional Bank,West,2020,1122910,1,1.0,266234.0,164905.0,7.1052117233603616,0.787,9.45945945945946,0.6931471805599453,5,0.234,0.32964,0.32941,2452992.98,808044.29,1795653.99,672743.99,1.59911,0.23709,4446775.932580534,5432154.76431574,2067261.728215787
POL-2020114,Insurance Carrier,Midwest,2024,1390561,0,0.0,0.0,0.0,8.36152135521704,0.8335,4.3589743589743595,0.0,1,0.037,0.18586,0.18573,5479289.79,1017684.98,2261522.17,870961.17,1.62634,0.0,1000000.0,2000000.0,2361522.17
POL-2020115,Community Bank,Southwest,2024,774125,0,0.0,0.0,0.0,5.64685932725658,0.8325,9.210526315789473,0.0,25,0.705,0.07346,0.07341,395907.37,29061.67,64581.48,-709543.52,0.08343,0.0,187664.64723923558,797540.9639897081,104458.52819948542
POL-2020116,Investment Bank,Midwest,2020,14384873,1,1.0,2008535.0,584576.0,7.895994510168876,0.7205,26.0,0.0,50,1.814,0.11309,0.11301,11915536.4,1346560.27,2992356.15,-11392516.85,0.20802,0.13963,10647999.22927642,28480900.316035673,4416401.165801784
POL-2020117,Broker-Dealer,West,2024,180604,1,1.0,253276.0,0.0,5.052416828111211,0.6512500000000001,12.592592592592592,0.0,5,0.058,0.17773,0.17761,3239859.27,575433.07,1278740.16,1098136.16,7.08035,1.40238,4476570.768906623,5000000.0,1528740.16
POL-2020118,Fintech-Lending,Southeast,2024,214441,0,0.0,0.0,0.0,5.5310151306670585,0.805,9.310344827586206,0.0,2,0.029,0.187,0.18687,1880997.46,351508.3,781129.57,566688.57,3.64263,0.0,2000000.0,2318323.2566132103,897045.7328306604
POL-2020119,Investment Bank,National,2020,56456221,0,0.0,0.0,0.0,8.789979876351318,0.9567500000000001,9.019607843137255,0.0,100,0.78,0.08027,0.08022,6284139.38,504082.92,1120184.27,-55336036.73,0.01984,0.0,2977346.7282231245,14358567.87037031,1838112.6635185154
POL-2020120,Investment Bank,Midwest,2022,41490853,0,0.0,0.0,0.0,8.531451063162937,0.45499999999999996,16.451612903225804,0.0,100,1.376,0.21822,0.21807,2540328.9,553977.86,1231061.91,-40259791.09,0.02967,0.0,3520974.1370244026,7795937.383935474,1620858.7791967737
POL-2020121,Credit Union,West,2024,59773,0,0.0,0.0,0.0,4.784988612563928,0.9947500000000001,6.274509803921569,0.0,2,0.025,0.10328,0.10321,299322.76,30893.44,68652.09,8879.09,1.14855,0.0,253688.10386988797,720026.3418479634,104653.40709239818
POL-2020122,Regional Bank,Southwest,2024,890273,0,0.0,0.0,0.0,5.736894826106403,0.43699999999999994,3.142857142857143,0.6931471805599453,25,0.49,0.21314,0.21299,2031342.27,432654.8,961455.12,71182.12,1.07996,0.0,2879519.5465015406,6269873.318636513,1274948.7859318256
POL-2020123,Broker-Dealer,Midwest,2024,4031944,0,0.0,0.0,0.0,6.199900469549918,0.627,8.333333333333334,0.0,100,1.646,0.20528,0.20514,19429304.29,3985728.34,8857174.08,4825230.08,2.19675,0.0,27453419.98771183,51974044.55229366,11455876.307614684
POL-2020124,Community Bank,National,2021,77969,0,0.0,0.0,0.0,4.382026634673881,0.83825,7.714285714285714,0.0,5,0.059,0.13988,0.13979,1283281.97,179383.97,398631.04,320662.04,5.11269,0.0,1380684.2134009223,2719386.625674705,534600.3712837353
POL-2020125,National Bank,West,2023,71602392,0,0.0,0.0,0.0,9.095322260391915,0.6632500000000001,5.897435897435898,0.0,100,2.074,0.09137,0.0913,3128757.44,285668.28,634818.39,-70967573.61,0.00887,0.0,2211644.1197554865,7840128.621710662,1026824.8210855331
POL-2020126,Regional Bank,West,2020,2163634,0,0.0,0.0,0.0,7.048125731829413,0.7745,8.03921568627451,1.0986122886681098,15,0.497,0.24677,0.2466,1673470.21,412679.12,917064.71,-1246569.29,0.42385,0.0,2338878.849790029,4528068.498898766,1143468.1349449384
POL-2020127,Regional Bank,West,2023,1392170,0,0.0,0.0,0.0,6.4853983032037545,0.6947500000000001,10.666666666666666,0.0,15,0.468,0.3041,0.30389,1734443.81,527077.73,1171283.83,-220886.17,0.84134,0.0,2963513.893927961,5848654.508113798,1463716.5554056899
POL-2020128,Hedge Fund,Midwest,2020,2313042,0,0.0,0.0,0.0,5.627261336748458,0.8430000000000001,11.666666666666666,0.0,100,4.491,0.18788,0.18775,848340.56,159274.91,353944.25,-1959097.75,0.15302,0.0,1105528.27583995,2476715.4873483987,477780.02436741994
POL-2020129,Investment Bank,National,2021,66375065,1,1.0,237400.0,0.0,8.90308124678437,0.6020000000000001,15.555555555555555,0.0,100,3.994,0.23867,0.23851,5720135.1,1364302.26,3031782.79,-63343282.21,0.04568,0.00358,8120204.197842822,16753027.632159682,3869434.171607984
POL-2020130,Fintech-Lending,Southwest,2024,642364,0,0.0,0.0,0.0,6.1023348559394055,0.8137500000000001,1.9444444444444444,0.6931471805599453,5,0.19,0.13459,0.13449,1012437.88,136165.92,302590.93,-339773.07,0.47106,0.0,1017010.8536625924,2296543.1952735446,417418.0897636772
POL-2020131,Community Bank,Northeast,2024,126820,1,1.0,76875.0,4912.0,4.215086179918229,0.685,14.0,0.0,15,0.242,0.10442,0.10435,382083.17,39871.15,88602.55,-38217.45,0.69865,0.60617,280266.58308825153,877459.9560287981,132475.5478014399
POL-2020132,Asset Manager,Northeast,2023,725614,0,0.0,0.0,0.0,6.488900933754956,0.7125,13.2,0.0,5,0.201,0.1452,0.14511,1408608.03,204396.87,454215.28,-271398.72,0.62597,0.0,1670590.5396859813,3996224.511781588,654026.5055890795
POL-2020133,Community Bank,Southeast,2022,371622,0,0.0,0.0,0.0,4.104294893075269,0.7295,3.157894736842105,0.6931471805599453,100,3.749,0.10975,0.10968,520210.29,57056.6,126792.44,-244829.56,0.34119,0.0,421236.68321530765,1125879.6926146445,183086.42463073222
POL-2020134,Community Bank,West,2020,194629,1,1.0,5874.0,3171.0,5.113191882421348,0.5880000000000001,94.81481481481481,0.6931471805599453,10,0.339,0.40066,0.40039,180473.86,72259.84,160577.42,-34051.58,0.82504,0.03018,376922.3204864153,638118.1551859865,192483.32775929934
POL-2020135,Hedge Fund,Northeast,2024,7872191,0,0.0,0.0,0.0,6.255174060168853,0.7917500000000001,5.9375,0.0,250,9.211,0.08059,0.08054,950324.58,76536.02,170080.05,-7702110.95,0.02161,0.0,546331.0413114594,1605625.9050726285,250361.3452536314
POL-2020136,Community Bank,Southwest,2020,26190,0,0.0,0.0,0.0,4.290459441148391,0.9692500000000001,10.4,0.0,1,0.025,0.11884,0.11876,531590.11,63129.68,140288.18,114098.18,5.35655,0.0,455499.6608688367,1000000.0,190288.18
POL-2020137,Broker-Dealer,National,2020,2758100,0,0.0,0.0,0.0,7.487677768827454,0.56325,6.31578947368421,0.6931471805599453,10,0.062,0.20501,0.20487,4910052.68,1005908.43,2235352.08,-522747.92,0.81047,0.0,7375078.986225554,10000000.0,2735352.08
POL-2020138,Broker-Dealer,Midwest,2022,1017040,1,1.0,407904.0,0.0,6.447464328590194,0.8655,8.0,0.0,10,0.267,0.04937,0.04934,5563560.39,274502.18,610004.84,-407035.16,0.59978,0.40107,952995.6184962619,9290926.59392197,1074551.1696960987
POL-2020139,Community Bank,Midwest,2023,157071,0,0.0,0.0,0.0,4.597138014290827,0.6315,9.67741935483871,0.0,10,0.346,0.29546,0.29526,639912.27,188940.82,419868.48,262797.48,2.67311,0.0,1231763.5865748457,2079439.4002078848,523840.4500103942
POL-2020140,Broker-Dealer,National,2020,610864,0,0.0,0.0,0.0,6.380630882246644,0.6735,1.1764705882352942,0.6931471805599453,5,0.2,0.2089,0.20876,6181299.52,1290415.74,2867590.53,2256726.53,4.69432,0.0,5000000.0,7349058.05198953,3235043.4325994765
POL-2020141,Broker-Dealer,Midwest,2024,149417,0,0.0,0.0,0.0,5.627261336748458,0.65575,3.939393939393939,0.0,1,0.038,0.07559,0.07553,9871925.36,745672.12,1657049.16,1507632.16,11.0901,0.0,1000000.0,1000000.0,1707049.16
POL-2020142,Regional Bank,National,2024,1107029,1,1.0,98761.0,15629.0,6.0112671744041615,0.6912499999999999,7.647058823529412,0.0,25,1.082,0.18723,0.18711,2794292.55,522829.48,1161843.29,54814.29,1.04951,0.08921,3717492.6729298537,7331241.407041594,1528405.3603520798
POL-2020143,Asset Manager,Southwest,2020,690935,1,1.0,2129273.0,1427414.0,7.059016072822721,0.77675,5.185185185185185,0.0,2,0.052,0.11783,0.11775,476784.62,56140.46,124756.58,-566178.42,0.18056,3.08173,484531.9369798589,949712.6123084205,172242.21061542103
POL-2020144,Regional Bank,National,2020,1405136,1,1.0,2750618.0,588869.0,6.812235077124725,0.7817500000000001,4.6875,0.6931471805599453,10,0.391,0.26182,0.26164,13536175.86,3541621.64,7870270.32,6465134.32,5.60107,1.95755,10000000.0,19386697.395506386,8839605.18977532
POL-2020145,Community Bank,Midwest,2024,50465,0,0.0,0.0,0.0,3.927896354584436,0.62975,6.4,0.6931471805599453,5,0.173,0.19794,0.1978,209984.64,41535.07,92300.15,41835.15,1.82899,0.0,284082.7243457649,690697.1841771848,126835.00920885924
POL-2020146,Insurance Carrier,Midwest,2023,68411950,0,0.0,0.0,0.0,8.70723487122533,0.59025,23.21428571428571,0.6931471805599453,250,3.027,0.21817,0.21802,12871875.07,2806300.18,6236222.63,-62175727.37,0.09116,0.0,18789077.975774672,38739228.08610959,8173184.034305479
POL-2020147,Community Bank,Southeast,2023,44479,0,0.0,0.0,0.0,4.056988775678332,0.6875000000000001,5.652173913043478,0.6931471805599453,5,0.163,0.16377,0.16365,1383418.55,226400.74,503112.75,458633.75,11.31124,0.0,1703485.8519350793,3801988.4286336065,693212.1714316803
POL-2020148,Broker-Dealer,Southeast,2022,2438198,0,0.0,0.0,0.0,6.819251880390734,0.906,53.46938775510205,0.0,15,0.561,0.04589,0.04586,4542964.58,208334.54,462965.65,-1975232.35,0.18988,0.0,327804.95596701227,7231441.0152001325,824537.7007600067
POL-2020149,Fintech-Lending,Northeast,2020,536162,0,0.0,0.0,0.0,5.571393286610456,0.7305,10.714285714285714,0.0,10,0.257,0.22021,0.22006,968045.34,213030.12,473400.26,-62761.74,0.88294,0.0,1445576.3220956654,3064041.1923093656,626602.3196154683
POL-2020150,Community Bank,National,2020,21897,0,0.0,0.0,0.0,4.119037174812473,0.795,6.944444444444445,0.0,1,0.034,0.18814,0.18801,1140715.62,214462.1,476582.45,454685.45,21.76474,0.0,1000000.0,1185723.906408541,535868.645320427
POL-2020151,Community Bank,Southwest,2023,28478,0,0.0,0.0,0.0,3.8958936234982624,0.44175,23.75,0.0,2,0.026,0.20212,0.20199,518467.83,104722.92,232717.59,204239.59,8.17184,0.0,739306.0626684605,1596403.8974780492,312537.78487390245
POL-2020152,Community Bank,Northeast,2021,126040,0,0.0,0.0,0.0,4.436751534363128,0.68775,15.833333333333334,0.0,10,0.442,0.15083,0.15072,219989.24,33157.38,73683.07,-52356.93,0.5846,0.0,262851.91254458955,656886.5251285193,106527.39625642597
POL-2020153,Community Bank,West,2024,42851,0,0.0,0.0,0.0,4.4520190064939165,0.8170000000000001,9.67741935483871,0.6931471805599453,2,0.059,0.22556,0.22541,489998.21,110448.1,245440.23,202589.23,5.72776,0.0,672967.380744661,1494978.350003459,320189.14750017296
POL-2020154,Insurance Carrier,West,2022,5231194,0,0.0,0.0,0.0,8.31230695637286,0.63125,11.666666666666666,0.0,10,0.412,0.29499,0.29479,928348.47,273670.54,608156.75,-4623037.25,0.11626,0.0,1777856.6880017137,3134071.58611919,764860.3293059595
POL-2020155,Asset Manager,Southwest,2022,3856393,0,0.0,0.0,0.0,7.8994502853041695,0.6147500000000001,25.925925925925924,0.0,10,0.319,0.22723,0.22707,4000711.63,908454.47,2018787.7,-1837605.3,0.52349,0.0,5566791.666411563,9822328.251451312,2509904.1125725657
POL-2020156,Community Bank,National,2020,17931,0,0.0,0.0,0.0,3.929862923556477,0.79375,14.11764705882353,0.0,1,0.042,0.12704,0.12695,292463.48,37128.4,82507.55,64576.55,4.60139,0.0,235733.64788347672,677777.0783833509,116396.40391916755
POL-2020157,Community Bank,National,2020,194222,1,1.0,144888.0,34900.0,5.239628370199357,0.74875,30.0,0.0,5,0.16,0.21212,0.21198,790247.52,167512.91,372250.91,178028.91,1.91663,0.74599,1094657.4373494762,2202594.9879690316,482380.65939845156
POL-2020158,Regional Bank,Northeast,2023,366217,0,0.0,0.0,0.0,6.297477576244487,0.66425,10.96774193548387,0.0,2,0.069,0.29502,0.29482,674375.75,198819.73,441821.62,75604.62,1.20645,0.0,1274542.9770338472,2000000.0,541821.62
POL-2020159,Hedge Fund,Northeast,2022,733120,0,0.0,0.0,0.0,5.627980761239919,0.55375,12.499999999999998,0.0,15,0.207,0.16864,0.16852,239448.28,40352.31,89671.8,-643448.2,0.12232,0.0,342319.4474453595,621255.6266561701,120734.5813328085
POL-2020160,Investment Bank,Southwest,2023,87617571,0,0.0,0.0,0.0,8.834904829069698,0.7297500000000001,5.813953488372094,0.6931471805599453,250,5.716,0.07719,0.07713,5157107.06,397789.37,883976.37,-86733594.63,0.01009,0.0,2544475.1022869344,10170478.968456643,1392500.318422832
POL-2020161,Community Bank,West,2020,17053,0,0.0,0.0,0.0,3.9435216724875173,0.84375,17.941176470588236,0.0,1,0.025,0.13811,0.13801,385406.14,53190.18,118200.41,101147.41,6.93136,0.0,409601.3819901132,850658.6924678072,160733.34462339035
POL-2020162,Community Bank,Midwest,2023,178676,0,0.0,0.0,0.0,5.322033893165353,0.669,4.705882352941177,0.0,5,0.051,0.18189,0.18176,1034025.49,187945.39,417656.42,238980.42,2.33751,0.0,1341346.0372398873,2981227.262525113,566717.7831262556
POL-2020163,Broker-Dealer,National,2023,9488861,0,0.0,0.0,0.0,6.663643421231731,0.7072499999999999,10.833333333333334,0.0,250,8.885,0.11076,0.11068,8652962.42,957708.35,2128240.77,-7360620.23,0.22429,0.0,7783215.641979488,15359464.968827639,2896214.018441382
POL-2020164,Broker-Dealer,Northeast,2020,639334,0,0.0,0.0,0.0,5.877735781779639,0.7272500000000001,117.5,0.6931471805599453,10,0.055,0.16035,0.16024,137024.7,21957.07,48793.49,-590540.51,0.07632,0.0,199262.52065746227,322822.65085396986,64934.62254269849
POL-2020165,National Bank,Midwest,2024,357632456,0,0.0,0.0,0.0,10.186110599671963,0.81525,19.72972972972973,0.6931471805599453,250,6.087,0.07267,0.07262,2737267.29,198778.21,441729.35,-357190726.65,0.00124,0.0,583629.7288841531,4535546.874601135,668506.6937300568
POL-2020166,National Bank,West,2022,161402239,0,0.0,0.0,0.0,10.379613029972525,0.6785000000000001,4.838709677419355,0.0,50,1.085,0.13363,0.13354,4220407.79,563573.61,1252385.8,-160149853.2,0.00776,0.0,4791965.736569712,10659053.305678882,1785338.4652839443
POL-2020167,Insurance Carrier,Northeast,2021,62856051,1,1.0,119244.0,3361.0,8.845374006147898,0.5567500000000001,30.769230769230766,0.0,250,5.082,0.16581,0.1657,1047107.25,173505.69,385568.21,-62470482.79,0.00613,0.0019,1267205.0027426563,2587059.0991901434,514921.1649595072
POL-2020168,Credit Union,Midwest,2023,146004,0,0.0,0.0,0.0,4.523960130562548,0.8045000000000001,7.096774193548387,0.0,15,0.726,0.1449,0.1448,729781.41,105673.64,234830.31,88826.31,1.60838,0.0,837142.3421451177,1600512.0885608364,314855.91442804184
POL-2020169,Community Bank,Midwest,2022,369218,0,0.0,0.0,0.0,5.313698468586339,0.70825,17.727272727272727,0.0,15,0.675,0.1596,0.15949,237359.21,37856.18,84124.84,-285093.16,0.22785,0.0,313430.4023280904,646519.1986694377,116450.79993347188
POL-2020170,Regional Bank,Southwest,2023,1037944,0,0.0,0.0,0.0,6.536836514626557,0.5249999999999999,26.666666666666668,0.0,10,0.425,0.17208,0.17196,2685049.48,461715.41,1026034.23,-11909.77,0.98853,0.0,4210786.30121803,8151258.051539493,1433597.1325769746
POL-2020171,Regional Bank,Southwest,2023,1517274,0,0.0,0.0,0.0,6.899319800161035,0.5894999999999999,4.482758620689656,0.0,10,0.332,0.23739,0.23723,1403939.3,333057.29,740127.32,-777146.68,0.4878,0.0,2125411.0129756215,4509957.270030046,965625.1835015023
POL-2020172,Broker-Dealer,West,2023,1395522,0,0.0,0.0,0.0,6.499185355920494,0.6872499999999999,11.428571428571429,0.0,10,0.484,0.10016,0.1001,11272782.13,1128349.66,2507443.69,1111921.69,1.79678,0.0,10000000.0,10000000.0,3007443.69
POL-2020173,Investment Bank,National,2020,3632653,0,0.0,0.0,0.0,8.402657377822958,0.48850000000000005,4.285714285714286,0.0,2,0.098,0.33833,0.3381,3060724.35,1034841.08,2299646.86,-1333006.14,0.63305,0.0,2000000.0,4000000.0,2499646.86
POL-2020174,Community Bank,Southeast,2020,363044,0,0.0,0.0,0.0,5.180096735160606,0.78425,8.387096774193548,0.6931471805599453,15,0.659,0.13272,0.13263,1432536.28,189995.15,422211.44,59167.44,1.16298,0.0,1383606.9178058903,3483587.8998062843,596390.8349903142
POL-2020175,Broker-Dealer,West,2024,519689,0,0.0,0.0,0.0,6.472037127702952,0.80225,1.0344827586206897,0.0,2,0.066,0.0858,0.08574,17573687.63,1506852.15,3348560.34,2828871.34,6.44339,0.0,2000000.0,2000000.0,3448560.34
POL-2020176,Regional Bank,West,2024,273431,1,1.0,8249.0,4775.0,6.003887067106539,0.6645000000000001,17.36842105263158,0.0,2,0.029,0.19142,0.19129,387755.41,74172.99,164828.86,-108602.14,0.60282,0.03017,551402.065831397,1096703.5101989321,219664.03550994658
POL-2020177,Community Bank,Midwest,2022,311273,1,1.0,3711.0,726.0,4.787491742782046,0.6725,33.333333333333336,0.0,25,0.866,0.16571,0.16559,490505.38,81224.31,180498.46,-130774.54,0.57987,0.01192,574046.8202445909,1177422.1460952314,239369.56730476156
POL-2020178,Investment Bank,Midwest,2023,5103557,0,0.0,0.0,0.0,7.6292955340433,0.6975000000000001,5.434782608695652,0.6931471805599453,10,0.414,0.13075,0.13066,3539279.43,462459.7,1027688.23,-4075868.77,0.20137,0.0,2786379.951729354,7153625.050700547,1385369.4825350274
